"year","state","county_name","party","candidatevotes"
2024,"Oregon","County 2587","DEMOCRAT",494
2024,"Pennsylvania","County 2588","REPUBLICAN",12801
2024,"Pennsylvania","County 2588","DEMOCRAT",10094
2024,"Rhode Island","County 2589","REPUBLICAN",22304
2024,"Rhode Island","County 2589","DEMOCRAT",22600
2024,"South Carolina","County 2590","REPUBLICAN",10819
2024,"South Carolina","County 2590","DEMOCRAT",6159
2024,"South Dakota","County 2591","REPUBLICAN",14894
2024,"South Dakota","County 2591","DEMOCRAT",6133
2024,"Tennessee","County 2592","REPUBLICAN",2261
2024,"Tennessee","County 2592","DEMOCRAT",1497
2024,"Texas","County 2593","REPUBLICAN",1521
2024,"Texas","County 2593","DEMOCRAT",368
2024,"Utah","County 2594","REPUBLICAN",8983
2024,"Utah","County 2594","DEMOCRAT",1073
2024,"Vermont","County 2595","REPUBLICAN",2694
2024,"Vermont","County 2595","DEMOCRAT",3821
2024,"Virginia","County 2596","REPUBLICAN",16305
2024,"Virginia","County 2596","DEMOCRAT",10221
2024,"Washington","County 2597","REPUBLICAN",8278
2024,"Washington","County 2597","DEMOCRAT",7837
2024,"West Virginia","County 2598","REPUBLICAN",5439
2024,"West Virginia","County 2598","DEMOCRAT",1967
2024,"Wisconsin","County 2599","REPUBLICAN",3382
2024,"Wisconsin","County 2599","DEMOCRAT",1643
2024,"Wyoming","County 2600","REPUBLICAN",31736
2024,"Wyoming","County 2600","DEMOCRAT",5694
2024,"Alabama","County 2601","REPUBLICAN",5236
2024,"Alabama","County 2601","DEMOCRAT",1493
2024,"Alaska","County 2602","REPUBLICAN",2811
2024,"Alaska","County 2602","DEMOCRAT",2745
2024,"Arizona","County 2603","REPUBLICAN",2104
2024,"Arizona","County 2603","DEMOCRAT",500
2024,"Arkansas","County 2604","REPUBLICAN",845
2024,"Arkansas","County 2604","DEMOCRAT",453
2024,"California","County 2605","REPUBLICAN",1629
2024,"California","County 2605","DEMOCRAT",584
2024,"Colorado","County 2606","REPUBLICAN",2543
2024,"Colorado","County 2606","DEMOCRAT",904
2024,"Connecticut","County 2607","REPUBLICAN",1876
2024,"Connecticut","County 2607","DEMOCRAT",746
2024,"Delaware","County 2608","REPUBLICAN",5944
2024,"Delaware","County 2608","DEMOCRAT",7100
2024,"Florida","County 2609","REPUBLICAN",1046
2024,"Florida","County 2609","DEMOCRAT",196
2024,"Georgia","County 2610","REPUBLICAN",3105
2024,"Georgia","County 2610","DEMOCRAT",1231
2024,"Hawaii","County 2611","REPUBLICAN",1885
2024,"Hawaii","County 2611","DEMOCRAT",3238
2024,"Idaho","County 2612","REPUBLICAN",3446
2024,"Idaho","County 2612","DEMOCRAT",2549
2024,"Illinois","County 2613","REPUBLICAN",1057
2024,"Illinois","County 2613","DEMOCRAT",1788
2024,"Indiana","County 2614","REPUBLICAN",16710
2024,"Indiana","County 2614","DEMOCRAT",5532
2024,"Iowa","County 2615","REPUBLICAN",20371
2024,"Iowa","County 2615","DEMOCRAT",6221
2024,"Kansas","County 2616","REPUBLICAN",2883
2024,"Kansas","County 2616","DEMOCRAT",2745
2024,"Kentucky","County 2617","REPUBLICAN",2801
2024,"Kentucky","County 2617","DEMOCRAT",1607
2024,"Louisiana","County 2618","REPUBLICAN",9805
2024,"Louisiana","County 2618","DEMOCRAT",5362
2024,"Maine","County 2619","REPUBLICAN",1729
2024,"Maine","County 2619","DEMOCRAT",1701
2024,"Maryland","County 2620","REPUBLICAN",6653
2024,"Maryland","County 2620","DEMOCRAT",4344
2024,"Massachusetts","County 2621","REPUBLICAN",46752
2024,"Massachusetts","County 2621","DEMOCRAT",5315
2024,"Michigan","County 2622","REPUBLICAN",1516
2024,"Michigan","County 2622","DEMOCRAT",377
2024,"Minnesota","County 2623","REPUBLICAN",553
2024,"Minnesota","County 2623","DEMOCRAT",308
2024,"Mississippi","County 2624","REPUBLICAN",8714
2024,"Mississippi","County 2624","DEMOCRAT",7174
2024,"Missouri","County 2625","REPUBLICAN",1762
2024,"Missouri","County 2625","DEMOCRAT",1023
2024,"Montana","County 2626","REPUBLICAN",6361
2024,"Montana","County 2626","DEMOCRAT",6818
2024,"Nebraska","County 2627","REPUBLICAN",12268
2024,"Nebraska","County 2627","DEMOCRAT",5125
2024,"Nevada","County 2628","REPUBLICAN",3483
2024,"Nevada","County 2628","DEMOCRAT",3537
2024,"New Hampshire","County 2629","REPUBLICAN",640
2024,"New Hampshire","County 2629","DEMOCRAT",304
2024,"New Jersey","County 2630","REPUBLICAN",5358
2024,"New Jersey","County 2630","DEMOCRAT",2325
2024,"New Mexico","County 2631","REPUBLICAN",4527
2024,"New Mexico","County 2631","DEMOCRAT",2672
2024,"New York","County 2632","REPUBLICAN",5827
2024,"New York","County 2632","DEMOCRAT",6120
2024,"North Carolina","County 2633","REPUBLICAN",5086
2024,"North Carolina","County 2633","DEMOCRAT",3963
2024,"North Dakota","County 2634","REPUBLICAN",710
2024,"North Dakota","County 2634","DEMOCRAT",672
2024,"Ohio","County 2635","REPUBLICAN",36550
2024,"Ohio","County 2635","DEMOCRAT",17030
2024,"Oklahoma","County 2636","REPUBLICAN",5716
2024,"Oklahoma","County 2636","DEMOCRAT",2671
2024,"Oregon","County 2637","REPUBLICAN",6510
2024,"Oregon","County 2637","DEMOCRAT",3195
2024,"Pennsylvania","County 2638","REPUBLICAN",4589
2024,"Pennsylvania","County 2638","DEMOCRAT",2911
2024,"Rhode Island","County 2639","REPUBLICAN",4087
2024,"Rhode Island","County 2639","DEMOCRAT",2229
2024,"South Carolina","County 2640","REPUBLICAN",469
2024,"South Carolina","County 2640","DEMOCRAT",2115
2024,"South Dakota","County 2641","REPUBLICAN",6811
2024,"South Dakota","County 2641","DEMOCRAT",2142
2024,"Tennessee","County 2642","REPUBLICAN",19369
2024,"Tennessee","County 2642","DEMOCRAT",5493
2024,"Texas","County 2643","REPUBLICAN",1766
2024,"Texas","County 2643","DEMOCRAT",940
2024,"Utah","County 2644","REPUBLICAN",3966
2024,"Utah","County 2644","DEMOCRAT",2085
2024,"Vermont","County 2645","REPUBLICAN",2177
2024,"Vermont","County 2645","DEMOCRAT",3013
2024,"Virginia","County 2646","REPUBLICAN",496
2024,"Virginia","County 2646","DEMOCRAT",954
2024,"Washington","County 2647","REPUBLICAN",3878
2024,"Washington","County 2647","DEMOCRAT",1831
2024,"West Virginia","County 2648","REPUBLICAN",28893
2024,"West Virginia","County 2648","DEMOCRAT",9099
2024,"Wisconsin","County 2649","REPUBLICAN",9496
2024,"Wisconsin","County 2649","DEMOCRAT",5178
2024,"Wyoming","County 2650","REPUBLICAN",4113
2024,"Wyoming","County 2650","DEMOCRAT",1092
2024,"Alabama","County 2651","REPUBLICAN",47155
2024,"Alabama","County 2651","DEMOCRAT",11192
2024,"Alaska","County 2652","REPUBLICAN",12298
2024,"Alaska","County 2652","DEMOCRAT",4504
2024,"Arizona","County 2653","REPUBLICAN",237
2024,"Arizona","County 2653","DEMOCRAT",203
2024,"Arkansas","County 2654","REPUBLICAN",536
2024,"Arkansas","County 2654","DEMOCRAT",333
2024,"California","County 2655","REPUBLICAN",1314
2024,"California","County 2655","DEMOCRAT",456
2024,"Colorado","County 2656","REPUBLICAN",5155
2024,"Colorado","County 2656","DEMOCRAT",3689
2024,"Connecticut","County 2657","REPUBLICAN",10036
2024,"Connecticut","County 2657","DEMOCRAT",7205
2024,"Delaware","County 2658","REPUBLICAN",7751
2024,"Delaware","County 2658","DEMOCRAT",5051
2024,"Florida","County 2659","REPUBLICAN",2444
2024,"Florida","County 2659","DEMOCRAT",825
2024,"Georgia","County 2660","REPUBLICAN",2224
2024,"Georgia","County 2660","DEMOCRAT",4229
2024,"Hawaii","County 2661","REPUBLICAN",1695
2024,"Hawaii","County 2661","DEMOCRAT",974
2024,"Idaho","County 2662","REPUBLICAN",234
2024,"Idaho","County 2662","DEMOCRAT",251
2024,"Illinois","County 2663","REPUBLICAN",51705
2024,"Illinois","County 2663","DEMOCRAT",25736
2024,"Indiana","County 2664","REPUBLICAN",3017
2024,"Indiana","County 2664","DEMOCRAT",696
2024,"Iowa","County 2665","REPUBLICAN",4185
2024,"Iowa","County 2665","DEMOCRAT",1510
2024,"Kansas","County 2666","REPUBLICAN",1159
2024,"Kansas","County 2666","DEMOCRAT",430
2024,"Kentucky","County 2667","REPUBLICAN",1761
2024,"Kentucky","County 2667","DEMOCRAT",913
2024,"Louisiana","County 2668","REPUBLICAN",2180
2024,"Louisiana","County 2668","DEMOCRAT",1288
2024,"Maine","County 2669","REPUBLICAN",1561
2024,"Maine","County 2669","DEMOCRAT",582
2024,"Maryland","County 2670","REPUBLICAN",21122
2024,"Maryland","County 2670","DEMOCRAT",5157
2024,"Massachusetts","County 2671","REPUBLICAN",5564
2024,"Massachusetts","County 2671","DEMOCRAT",5651
2024,"Michigan","County 2672","REPUBLICAN",1192
2024,"Michigan","County 2672","DEMOCRAT",2379
2024,"Minnesota","County 2673","REPUBLICAN",3416
2024,"Minnesota","County 2673","DEMOCRAT",1400
2024,"Mississippi","County 2674","REPUBLICAN",30055
2024,"Mississippi","County 2674","DEMOCRAT",10149
2024,"Missouri","County 2675","REPUBLICAN",14454
2024,"Missouri","County 2675","DEMOCRAT",19248
2024,"Montana","County 2676","REPUBLICAN",2583
2024,"Montana","County 2676","DEMOCRAT",2035
2024,"Nebraska","County 2677","REPUBLICAN",558
2024,"Nebraska","County 2677","DEMOCRAT",428
2024,"Nevada","County 2678","REPUBLICAN",7260
2024,"Nevada","County 2678","DEMOCRAT",1666
2024,"New Hampshire","County 2679","REPUBLICAN",1113
2024,"New Hampshire","County 2679","DEMOCRAT",619
2024,"New Jersey","County 2680","REPUBLICAN",5039
2024,"New Jersey","County 2680","DEMOCRAT",4650
2024,"New Mexico","County 2681","REPUBLICAN",19092
2024,"New Mexico","County 2681","DEMOCRAT",11014
2024,"New York","County 2682","REPUBLICAN",14457
2024,"New York","County 2682","DEMOCRAT",4882
2024,"North Carolina","County 2683","REPUBLICAN",965
2024,"North Carolina","County 2683","DEMOCRAT",1237
2024,"North Dakota","County 2684","REPUBLICAN",16187
2024,"North Dakota","County 2684","DEMOCRAT",3684
2024,"Ohio","County 2685","REPUBLICAN",2242
2024,"Ohio","County 2685","DEMOCRAT",862
2024,"Oklahoma","County 2686","REPUBLICAN",3546
2024,"Oklahoma","County 2686","DEMOCRAT",4526
2024,"Oregon","County 2687","REPUBLICAN",29488
2024,"Oregon","County 2687","DEMOCRAT",12937
2024,"Pennsylvania","County 2688","REPUBLICAN",23315
2024,"Pennsylvania","County 2688","DEMOCRAT",9787
2024,"Rhode Island","County 2689","REPUBLICAN",36737
2024,"Rhode Island","County 2689","DEMOCRAT",18755
2024,"South Carolina","County 2690","REPUBLICAN",482
2024,"South Carolina","County 2690","DEMOCRAT",540
2024,"South Dakota","County 2691","REPUBLICAN",536
2024,"South Dakota","County 2691","DEMOCRAT",441
2024,"Tennessee","County 2692","REPUBLICAN",26884
2024,"Tennessee","County 2692","DEMOCRAT",16231
2024,"Texas","County 2693","REPUBLICAN",11656
2024,"Texas","County 2693","DEMOCRAT",3994
2024,"Utah","County 2694","REPUBLICAN",13373
2024,"Utah","County 2694","DEMOCRAT",11670
2024,"Vermont","County 2695","REPUBLICAN",39765
2024,"Vermont","County 2695","DEMOCRAT",20888
2024,"Virginia","County 2696","REPUBLICAN",5582
2024,"Virginia","County 2696","DEMOCRAT",6089
2024,"Washington","County 2697","REPUBLICAN",10881
2024,"Washington","County 2697","DEMOCRAT",4302
2024,"West Virginia","County 2698","REPUBLICAN",6363
2024,"West Virginia","County 2698","DEMOCRAT",3353
2024,"Wisconsin","County 2699","REPUBLICAN",4353
2024,"Wisconsin","County 2699","DEMOCRAT",2849
2024,"Wyoming","County 2700","REPUBLICAN",8413
2024,"Wyoming","County 2700","DEMOCRAT",22521
2024,"Alabama","County 2701","REPUBLICAN",46262
2024,"Alabama","County 2701","DEMOCRAT",17222
2024,"Alaska","County 2702","REPUBLICAN",1027
2024,"Alaska","County 2702","DEMOCRAT",1105
2024,"Arizona","County 2703","REPUBLICAN",1990
2024,"Arizona","County 2703","DEMOCRAT",975
2024,"Arkansas","County 2704","REPUBLICAN",1661
2024,"Arkansas","County 2704","DEMOCRAT",1252
2024,"California","County 2705","REPUBLICAN",8814
2024,"California","County 2705","DEMOCRAT",1779
2024,"Colorado","County 2706","REPUBLICAN",2873
2024,"Colorado","County 2706","DEMOCRAT",4116
2024,"Connecticut","County 2707","REPUBLICAN",888
2024,"Connecticut","County 2707","DEMOCRAT",1088
2024,"Delaware","County 2708","REPUBLICAN",14304
2024,"Delaware","County 2708","DEMOCRAT",1805
2024,"Florida","County 2709","REPUBLICAN",31236
2024,"Florida","County 2709","DEMOCRAT",17110
2024,"Georgia","County 2710","REPUBLICAN",25977
2024,"Georgia","County 2710","DEMOCRAT",4131
2024,"Hawaii","County 2711","REPUBLICAN",3697
2024,"Hawaii","County 2711","DEMOCRAT",9810
2024,"Idaho","County 2712","REPUBLICAN",73131
2024,"Idaho","County 2712","DEMOCRAT",54424
2024,"Illinois","County 2713","REPUBLICAN",7714
2024,"Illinois","County 2713","DEMOCRAT",13762
2024,"Indiana","County 2714","REPUBLICAN",67598
2024,"Indiana","County 2714","DEMOCRAT",24989
2024,"Iowa","County 2715","REPUBLICAN",188
2024,"Iowa","County 2715","DEMOCRAT",133
2024,"Kansas","County 2716","REPUBLICAN",3024
2024,"Kansas","County 2716","DEMOCRAT",1280
2024,"Kentucky","County 2717","REPUBLICAN",5165
2024,"Kentucky","County 2717","DEMOCRAT",4228
2024,"Louisiana","County 2718","REPUBLICAN",2732
2024,"Louisiana","County 2718","DEMOCRAT",1359
2024,"Maine","County 2719","REPUBLICAN",4429
2024,"Maine","County 2719","DEMOCRAT",1936
2024,"Maryland","County 2720","REPUBLICAN",6676
2024,"Maryland","County 2720","DEMOCRAT",6326
2024,"Massachusetts","County 2721","REPUBLICAN",3141
2024,"Massachusetts","County 2721","DEMOCRAT",1036
2024,"Michigan","County 2722","REPUBLICAN",3084
2024,"Michigan","County 2722","DEMOCRAT",1373
2024,"Minnesota","County 2723","REPUBLICAN",4345
2024,"Minnesota","County 2723","DEMOCRAT",5030
2024,"Mississippi","County 2724","REPUBLICAN",2343
2024,"Mississippi","County 2724","DEMOCRAT",746
2024,"Missouri","County 2725","REPUBLICAN",13389
2024,"Missouri","County 2725","DEMOCRAT",7121
2024,"Montana","County 2726","REPUBLICAN",719
2024,"Montana","County 2726","DEMOCRAT",662
2024,"Nebraska","County 2727","REPUBLICAN",19694
2024,"Nebraska","County 2727","DEMOCRAT",29934
2024,"Nevada","County 2728","REPUBLICAN",14837
2024,"Nevada","County 2728","DEMOCRAT",5499
2024,"New Hampshire","County 2729","REPUBLICAN",8126
2024,"New Hampshire","County 2729","DEMOCRAT",5254
2024,"New Jersey","County 2730","REPUBLICAN",677
2024,"New Jersey","County 2730","DEMOCRAT",129
2024,"New Mexico","County 2731","REPUBLICAN",3986
2024,"New Mexico","County 2731","DEMOCRAT",2423
2024,"New York","County 2732","REPUBLICAN",3899
2024,"New York","County 2732","DEMOCRAT",2994
2024,"North Carolina","County 2733","REPUBLICAN",24258
2024,"North Carolina","County 2733","DEMOCRAT",2879
2024,"North Dakota","County 2734","REPUBLICAN",1072
2024,"North Dakota","County 2734","DEMOCRAT",449
2024,"Ohio","County 2735","REPUBLICAN",10114
2024,"Ohio","County 2735","DEMOCRAT",3244
2024,"Oklahoma","County 2736","REPUBLICAN",3077
2024,"Oklahoma","County 2736","DEMOCRAT",3689
2024,"Oregon","County 2737","REPUBLICAN",6385
2024,"Oregon","County 2737","DEMOCRAT",2746
2024,"Pennsylvania","County 2738","REPUBLICAN",3438
2024,"Pennsylvania","County 2738","DEMOCRAT",875
2024,"Rhode Island","County 2739","REPUBLICAN",15848
2024,"Rhode Island","County 2739","DEMOCRAT",1702
2024,"South Carolina","County 2740","REPUBLICAN",3373
2024,"South Carolina","County 2740","DEMOCRAT",499
2024,"South Dakota","County 2741","REPUBLICAN",5925
2024,"South Dakota","County 2741","DEMOCRAT",5277
2024,"Tennessee","County 2742","REPUBLICAN",763
2024,"Tennessee","County 2742","DEMOCRAT",347
2024,"Texas","County 2743","REPUBLICAN",11390
2024,"Texas","County 2743","DEMOCRAT",4261
2024,"Utah","County 2744","REPUBLICAN",618
2024,"Utah","County 2744","DEMOCRAT",456
2024,"Vermont","County 2745","REPUBLICAN",10389
2024,"Vermont","County 2745","DEMOCRAT",6816
2024,"Virginia","County 2746","REPUBLICAN",14098
2024,"Virginia","County 2746","DEMOCRAT",5807
2024,"Washington","County 2747","REPUBLICAN",11718
2024,"Washington","County 2747","DEMOCRAT",5882
2024,"West Virginia","County 2748","REPUBLICAN",6632
2024,"West Virginia","County 2748","DEMOCRAT",2370
2024,"Wisconsin","County 2749","REPUBLICAN",1926
2024,"Wisconsin","County 2749","DEMOCRAT",2742
2024,"Wyoming","County 2750","REPUBLICAN",920
2024,"Wyoming","County 2750","DEMOCRAT",1767
2024,"Alabama","County 2751","REPUBLICAN",7308
2024,"Alabama","County 2751","DEMOCRAT",1666
2024,"Alaska","County 2752","REPUBLICAN",5982
2024,"Alaska","County 2752","DEMOCRAT",2944
2024,"Arizona","County 2753","REPUBLICAN",3097
2024,"Arizona","County 2753","DEMOCRAT",1596
2024,"Arkansas","County 2754","REPUBLICAN",6391
2024,"Arkansas","County 2754","DEMOCRAT",2187
2024,"California","County 2755","REPUBLICAN",1443
2024,"California","County 2755","DEMOCRAT",358
2024,"Colorado","County 2756","REPUBLICAN",91418
2024,"Colorado","County 2756","DEMOCRAT",62554
2024,"Connecticut","County 2757","REPUBLICAN",7246
2024,"Connecticut","County 2757","DEMOCRAT",3501
2024,"Delaware","County 2758","REPUBLICAN",2916
2024,"Delaware","County 2758","DEMOCRAT",756
2024,"Florida","County 2759","REPUBLICAN",2637
2024,"Florida","County 2759","DEMOCRAT",3038
2024,"Georgia","County 2760","REPUBLICAN",1444
2024,"Georgia","County 2760","DEMOCRAT",480
2024,"Hawaii","County 2761","REPUBLICAN",6415
2024,"Hawaii","County 2761","DEMOCRAT",3845
2024,"Idaho","County 2762","REPUBLICAN",45022
2024,"Idaho","County 2762","DEMOCRAT",8514
2024,"Illinois","County 2763","REPUBLICAN",10198
2024,"Illinois","County 2763","DEMOCRAT",6367
2024,"Indiana","County 2764","REPUBLICAN",9329
2024,"Indiana","County 2764","DEMOCRAT",6253
2024,"Iowa","County 2765","REPUBLICAN",4788
2024,"Iowa","County 2765","DEMOCRAT",3932
2024,"Kansas","County 2766","REPUBLICAN",1252
2024,"Kansas","County 2766","DEMOCRAT",1080
2024,"Kentucky","County 2767","REPUBLICAN",3496
2024,"Kentucky","County 2767","DEMOCRAT",1933
2024,"Louisiana","County 2768","REPUBLICAN",3110
2024,"Louisiana","County 2768","DEMOCRAT",735
2024,"Maine","County 2769","REPUBLICAN",7235
2024,"Maine","County 2769","DEMOCRAT",1612
2024,"Maryland","County 2770","REPUBLICAN",1662
2024,"Maryland","County 2770","DEMOCRAT",679
2024,"Massachusetts","County 2771","REPUBLICAN",22353
2024,"Massachusetts","County 2771","DEMOCRAT",5572
2024,"Michigan","County 2772","REPUBLICAN",15530
2024,"Michigan","County 2772","DEMOCRAT",4806
2024,"Minnesota","County 2773","REPUBLICAN",8951
2024,"Minnesota","County 2773","DEMOCRAT",8029
2024,"Mississippi","County 2774","REPUBLICAN",5269
2024,"Mississippi","County 2774","DEMOCRAT",6486
2024,"Missouri","County 2775","REPUBLICAN",13411
2024,"Missouri","County 2775","DEMOCRAT",2891
2024,"Montana","County 2776","REPUBLICAN",31194
2024,"Montana","County 2776","DEMOCRAT",5020
2024,"Nebraska","County 2777","REPUBLICAN",2648
2024,"Nebraska","County 2777","DEMOCRAT",745
2024,"Nevada","County 2778","REPUBLICAN",14459
2024,"Nevada","County 2778","DEMOCRAT",3295
2024,"New Hampshire","County 2779","REPUBLICAN",5277
2024,"New Hampshire","County 2779","DEMOCRAT",1684
2024,"New Jersey","County 2780","REPUBLICAN",12134
2024,"New Jersey","County 2780","DEMOCRAT",15230
2024,"New Mexico","County 2781","REPUBLICAN",5254
2024,"New Mexico","County 2781","DEMOCRAT",1329
2024,"New York","County 2782","REPUBLICAN",6758
2024,"New York","County 2782","DEMOCRAT",2793
2024,"North Carolina","County 2783","REPUBLICAN",1901
2024,"North Carolina","County 2783","DEMOCRAT",501
2024,"North Dakota","County 2784","REPUBLICAN",1495
2024,"North Dakota","County 2784","DEMOCRAT",1083
2024,"Ohio","County 2785","REPUBLICAN",32005
2024,"Ohio","County 2785","DEMOCRAT",6038
2024,"Oklahoma","County 2786","REPUBLICAN",15598
2024,"Oklahoma","County 2786","DEMOCRAT",9789
2024,"Oregon","County 2787","REPUBLICAN",43298
2024,"Oregon","County 2787","DEMOCRAT",17152
2024,"Pennsylvania","County 2788","REPUBLICAN",4715
2024,"Pennsylvania","County 2788","DEMOCRAT",3392
2024,"Rhode Island","County 2789","REPUBLICAN",1745
2024,"Rhode Island","County 2789","DEMOCRAT",1236
2024,"South Carolina","County 2790","REPUBLICAN",34814
2024,"South Carolina","County 2790","DEMOCRAT",29165
2024,"South Dakota","County 2791","REPUBLICAN",24951
2024,"South Dakota","County 2791","DEMOCRAT",10047
2024,"Tennessee","County 2792","REPUBLICAN",5433
2024,"Tennessee","County 2792","DEMOCRAT",2446
2024,"Texas","County 2793","REPUBLICAN",23657
2024,"Texas","County 2793","DEMOCRAT",12238
2024,"Utah","County 2794","REPUBLICAN",7112
2024,"Utah","County 2794","DEMOCRAT",1362
2024,"Vermont","County 2795","REPUBLICAN",999
2024,"Vermont","County 2795","DEMOCRAT",84
2024,"Virginia","County 2796","REPUBLICAN",26074
2024,"Virginia","County 2796","DEMOCRAT",32962
2024,"Washington","County 2797","REPUBLICAN",20471
2024,"Washington","County 2797","DEMOCRAT",6906
2024,"West Virginia","County 2798","REPUBLICAN",1405
2024,"West Virginia","County 2798","DEMOCRAT",1124
2024,"Wisconsin","County 2799","REPUBLICAN",2965
2024,"Wisconsin","County 2799","DEMOCRAT",5284
2024,"Wyoming","County 2800","REPUBLICAN",19531
2024,"Wyoming","County 2800","DEMOCRAT",4261
2024,"Alabama","County 2801","REPUBLICAN",1785
2024,"Alabama","County 2801","DEMOCRAT",1303
2024,"Alaska","County 2802","REPUBLICAN",4837
2024,"Alaska","County 2802","DEMOCRAT",6354
2024,"Arizona","County 2803","REPUBLICAN",348
2024,"Arizona","County 2803","DEMOCRAT",485
2024,"Arkansas","County 2804","REPUBLICAN",11431
2024,"Arkansas","County 2804","DEMOCRAT",3717
2024,"California","County 2805","REPUBLICAN",13610
2024,"California","County 2805","DEMOCRAT",6236
2024,"Colorado","County 2806","REPUBLICAN",1423
2024,"Colorado","County 2806","DEMOCRAT",1641
2024,"Connecticut","County 2807","REPUBLICAN",5864
2024,"Connecticut","County 2807","DEMOCRAT",2495
2024,"Delaware","County 2808","REPUBLICAN",785
2024,"Delaware","County 2808","DEMOCRAT",887
2024,"Florida","County 2809","REPUBLICAN",4715
2024,"Florida","County 2809","DEMOCRAT",4646
2024,"Georgia","County 2810","REPUBLICAN",502
2024,"Georgia","County 2810","DEMOCRAT",277
2024,"Hawaii","County 2811","REPUBLICAN",25304
2024,"Hawaii","County 2811","DEMOCRAT",12566
2024,"Idaho","County 2812","REPUBLICAN",13470
2024,"Idaho","County 2812","DEMOCRAT",28555
2024,"Illinois","County 2813","REPUBLICAN",1745
2024,"Illinois","County 2813","DEMOCRAT",554
2024,"Indiana","County 2814","REPUBLICAN",29420
2024,"Indiana","County 2814","DEMOCRAT",35726
2024,"Iowa","County 2815","REPUBLICAN",2580
2024,"Iowa","County 2815","DEMOCRAT",809
2024,"Kansas","County 2816","REPUBLICAN",5371
2024,"Kansas","County 2816","DEMOCRAT",1268
2024,"Kentucky","County 2817","REPUBLICAN",5030
2024,"Kentucky","County 2817","DEMOCRAT",2798
2024,"Louisiana","County 2818","REPUBLICAN",54091
2024,"Louisiana","County 2818","DEMOCRAT",9155
2024,"Maine","County 2819","REPUBLICAN",596
2024,"Maine","County 2819","DEMOCRAT",328
2024,"Maryland","County 2820","REPUBLICAN",2846
2024,"Maryland","County 2820","DEMOCRAT",2581
2024,"Massachusetts","County 2821","REPUBLICAN",623
2024,"Massachusetts","County 2821","DEMOCRAT",524
2024,"Michigan","County 2822","REPUBLICAN",19023
2024,"Michigan","County 2822","DEMOCRAT",9437
2024,"Minnesota","County 2823","REPUBLICAN",1400
2024,"Minnesota","County 2823","DEMOCRAT",495
2024,"Mississippi","County 2824","REPUBLICAN",90139
2024,"Mississippi","County 2824","DEMOCRAT",45007
2024,"Missouri","County 2825","REPUBLICAN",29323
2024,"Missouri","County 2825","DEMOCRAT",11669
2024,"Montana","County 2826","REPUBLICAN",15556
2024,"Montana","County 2826","DEMOCRAT",5475
2024,"Nebraska","County 2827","REPUBLICAN",972
2024,"Nebraska","County 2827","DEMOCRAT",343
2024,"Nevada","County 2828","REPUBLICAN",4464
2024,"Nevada","County 2828","DEMOCRAT",3855
2024,"New Hampshire","County 2829","REPUBLICAN",2001
2024,"New Hampshire","County 2829","DEMOCRAT",1413
2024,"New Jersey","County 2830","REPUBLICAN",1156
2024,"New Jersey","County 2830","DEMOCRAT",564
2024,"New Mexico","County 2831","REPUBLICAN",734
2024,"New Mexico","County 2831","DEMOCRAT",481
2024,"New York","County 2832","REPUBLICAN",1144
2024,"New York","County 2832","DEMOCRAT",665
2024,"North Carolina","County 2833","REPUBLICAN",4854
2024,"North Carolina","County 2833","DEMOCRAT",9262
2024,"North Dakota","County 2834","REPUBLICAN",20107
2024,"North Dakota","County 2834","DEMOCRAT",7396
2024,"Ohio","County 2835","REPUBLICAN",25038
2024,"Ohio","County 2835","DEMOCRAT",11431
2024,"Oklahoma","County 2836","REPUBLICAN",1401
2024,"Oklahoma","County 2836","DEMOCRAT",1047
2024,"Oregon","County 2837","REPUBLICAN",2791
2024,"Oregon","County 2837","DEMOCRAT",1100
2024,"Pennsylvania","County 2838","REPUBLICAN",4114
2024,"Pennsylvania","County 2838","DEMOCRAT",868
2024,"Rhode Island","County 2839","REPUBLICAN",11718
2024,"Rhode Island","County 2839","DEMOCRAT",11407
2024,"South Carolina","County 2840","REPUBLICAN",17862
2024,"South Carolina","County 2840","DEMOCRAT",6300
2024,"South Dakota","County 2841","REPUBLICAN",1065
2024,"South Dakota","County 2841","DEMOCRAT",650
2024,"Tennessee","County 2842","REPUBLICAN",362
2024,"Tennessee","County 2842","DEMOCRAT",101
2024,"Texas","County 2843","REPUBLICAN",11135
2024,"Texas","County 2843","DEMOCRAT",4432
2024,"Utah","County 2844","REPUBLICAN",5952
2024,"Utah","County 2844","DEMOCRAT",1947
2024,"Vermont","County 2845","REPUBLICAN",12531
2024,"Vermont","County 2845","DEMOCRAT",21267
2024,"Virginia","County 2846","REPUBLICAN",3023
2024,"Virginia","County 2846","DEMOCRAT",711
2024,"Washington","County 2847","REPUBLICAN",573
2024,"Washington","County 2847","DEMOCRAT",863
2024,"West Virginia","County 2848","REPUBLICAN",4826
2024,"West Virginia","County 2848","DEMOCRAT",4313
2024,"Wisconsin","County 2849","REPUBLICAN",2663
2024,"Wisconsin","County 2849","DEMOCRAT",1702
2024,"Wyoming","County 2850","REPUBLICAN",2469
2024,"Wyoming","County 2850","DEMOCRAT",1117
2024,"Alabama","County 2851","REPUBLICAN",964
2024,"Alabama","County 2851","DEMOCRAT",200
2024,"Alaska","County 2852","REPUBLICAN",25910
2024,"Alaska","County 2852","DEMOCRAT",14418
2024,"Arizona","County 2853","REPUBLICAN",5226
2024,"Arizona","County 2853","DEMOCRAT",2906
